year;ric
2004;DFBG.O
2005;DFBG.O
2006;DFBG.O
2013;DFBG.O
2014;DFBG.O
2016;DFBG.O
2006;TIK
2008;TIK
2015;TIK
2002;KEQU.O
2003;KEQU.O
2005;KEQU.O
2006;KEQU.O
2011;KEQU.O
2015;KMPH.O
2011;RLJE.O
2013;RLJE.O
2014;RLJE.O
2015;RLJE.O
1998;LOAN.O
2003;LOAN.O
2005;LOAN.O
2006;LOAN.O
2012;SAEX.O
2014;SAEX.O
2015;SAEX.O
2013;EAST.O
1998;DXYN.O
1999;DXYN.O
2001;DXYN.O
2002;DXYN.O
2003;DXYN.O
2004;DXYN.O
2005;DXYN.O
2006;DXYN.O
2008;DXYN.O
2009;DXYN.O
2010;DXYN.O
2013;DXYN.O
2014;DXYN.O
1999;REFR.O
2000;REFR.O
2001;REFR.O
2012;REFR.O
2013;REFR.O
2015;OPGN.O
1998;TSRI.O
1999;TSRI.O
2000;TSRI.O
2008;TSRI.O
2009;TSRI.O
2003;CVV.O
2004;CVV.O
2006;CVV.O
2009;CVV.O
2012;CVV.O
2014;CVV.O
2015;CVV.O
2016;CVV.O
1999;ASRV.O
2000;ASRV.O
2001;ASRV.O
2002;ASRV.O
2003;ASRV.O
2004;ASRV.O
2007;ASRV.O
2008;ASRV.O
2009;ASRV.O
2010;ASRV.O
2015;ASRV.O
1998;CSPI.O
1999;CSPI.O
2002;CSPI.O
2003;CSPI.O
2004;CSPI.O
2010;CSPI.O
2016;CSPI.O
2015;MBRX.O
2009;FRR.L
2016;FRR.L
2013;JASN.O
2015;JASN.O
2016;JASN.O
2009;LTBR.O
2013;LTBR.O
2010;WEBK.O
2001;WWR.O
2003;WWR.O
2006;WWR.O
2010;WWR.O
2011;WWR.O
2013;WWR.O
2001;FCSC.O
2002;FCSC.O
2003;FCSC.O
2005;FCSC.O
2006;FCSC.O
2008;FCSC.O
2011;FCSC.O
2012;FCSC.O
2013;FCSC.O
2014;FCSC.O
2014;AYTU.O
1998;FBSS.O
1999;FBSS.O
2001;FBSS.O
2003;FBSS.O
2006;FBSS.O
2007;FBSS.O
2008;FBSS.O
2010;FBSS.O
2014;FBSS.O
2015;NVFY.O
2001;CARV.O
2003;CARV.O
2004;CARV.O
2005;CARV.O
2006;CARV.O
2007;CARV.O
2009;CARV.O
2014;CARV.O
2015;CARV.O
2016;CLIR.O
1998;WSTG.O
2003;WSTG.O
2015;WSTG.O
2016;WSTG.O
2006;UNAM.O
2007;UNAM.O
2005;AQB.O
2006;AQB.O
2007;AQB.O
2009;AQB.O
2015;AQB.O
2010;SGBX.O
2011;SGBX.O
2012;SGBX.O
2013;SGLB.O
2015;SGLB.O
2016;SGLB.O
2015;ALPN.O
2013;HCFT.K
2014;IPWR.O
2013;XBIO.O
2014;XBIO.O
2014;CHMA.O
1998;ENSV.K
2004;ENSV.K
2006;ENSV.K
2007;ENSV.K
2008;ENSV.K
2009;ENSV.K
2011;ENSV.K
2012;ENSV.K
2013;ENSV.K
2015;ENSV.K
1998;ATIS.O
2001;ATIS.O
2005;ATIS.O
2013;ATIS.O
2015;ATIS.O
2016;ATIS.O
2003;OTEL.O
2004;OTEL.O
2005;OTEL.O
2006;OTEL.O
2008;OTEL.O
2010;OTEL.O
2012;OTEL.O
2014;OTEL.O
2015;OTEL.O
1998;GVP.O
2001;GVP.O
2002;GVP.O
2006;GVP.O
2014;GVP.O
2004;LIVE.O
2005;LIVE.O
2006;LIVE.O
2007;LIVE.O
2008;LIVE.O
2010;LIVE.O
2015;LIVE.O
2016;LIVE.O
2013;INPX.O
2013;CELP.K
2015;CELP.K
1998;MTEX.O
2000;MTEX.O
2003;MTEX.O
2004;MTEX.O
2011;MTEX.O
2012;MTEX.O
2016;MTEX.O
1998;TAIT.O
2000;TAIT.O
2001;TAIT.O
2008;TAIT.O
2009;TAIT.O
2010;TAIT.O
2013;TAIT.O
2016;TAIT.O
2008;DGLY.O
2010;DGLY.O
1998;OBCI.O
1999;OBCI.O
2004;OBCI.O
2009;OBCI.O
2014;OBCI.O
2015;OBCI.O
2008;OPTT.O
2005;CAPR.O
2006;CAPR.O
2012;CAPR.O
2016;CAPR.O
1998;NAII.O
1999;NAII.O
2000;NAII.O
2004;NAII.O
2005;NAII.O
2006;NAII.O
2007;NAII.O
2009;NAII.O
2010;NAII.O
2012;NAII.O
1998;RMCF.O
1999;RMCF.O
2000;RMCF.O
2001;RMCF.O
2004;RMCF.O
2005;RMCF.O
2012;RMCF.O
2013;RMCF.O
2000;RCMT.O
2001;RCMT.O
2002;RCMT.O
2004;RCMT.O
2008;RCMT.O
2009;RCMT.O
2015;RCMT.O
2016;SELF.O
1998;GROW.O
2000;GROW.O
2001;GROW.O
2002;GROW.O
2003;GROW.O
2004;GROW.O
2005;GROW.O
2006;GROW.O
2009;GROW.O
2010;GROW.O
2011;GROW.O
2012;GROW.O
2014;GROW.O
1998;AIRT.O
1999;AIRT.O
2000;AIRT.O
2001;AIRT.O
2002;AIRT.O
2006;AIRT.O
2011;AIRT.O
2014;AIRT.O
2015;AIRT.O
1998;KOOL.O
1999;KOOL.O
2009;KOOL.O
2005;DFFN.O
2006;DFFN.O
2007;DFFN.O
2008;DFFN.O
2009;DFFN.O
2011;DFFN.O
2012;DFFN.O
2015;DFFN.O
2007;SAUC.O
2008;SAUC.O
2009;SAUC.O
2010;SAUC.O
2011;SAUC.O
2015;SAUC.O
2011;UAVS.K
2012;UAVS.K
2005;AEHR.O
2006;AEHR.O
2011;AEHR.O
2012;AEHR.O
2003;VTNR.O
2004;VTNR.O
2008;VTNR.O
2014;VTNR.O
2015;VTNR.O
2002;DCAR.O
2004;DCAR.O
2005;DCAR.O
2007;DCAR.O
2009;DCAR.O
2011;DCAR.O
2012;DCAR.O
2013;DCAR.O
2014;DCAR.O
2003;USAU.O
2004;USAU.O
2015;USAU.O
2008;CTHR.O
2014;CTHR.O
2003;SSNT.O
2005;SSNT.O
2008;SSNT.O
2009;SSNT.O
2011;SSNT.O
2016;SSNT.O
2002;AWSM.O
2003;AWSM.O
2005;AWSM.O
2006;AWSM.O
2007;AWSM.O
2007;ARCI.O
2013;ARCI.O
2015;ARCI.O
2016;ARCI.O
2004;CCNI.O
2005;CCNI.O
2007;CCNI.O
2008;CCNI.O
2009;CCNI.O
2010;CCNI.O
2011;CCNI.O
2012;CCNI.O
2015;CCNI.O
2016;CCNI.O
2002;DXR
2003;DXR
2004;DXR
2005;DXR
2006;DXR
2008;DXR
2001;SGMA.O
2002;SGMA.O
2003;SGMA.O
2004;SGMA.O
2008;SGMA.O
2010;SGMA.O
2013;SGMA.O
2014;SGMA.O
2015;SGMA.O
2006;SCX
2008;SCX
2009;SCX
2011;SCX
2012;SCX
2013;SCX
2002;ASTC.O
2007;ASTC.O
2013;ASTC.O
2016;ECT
2000;UQM
2001;UQM
2002;UQM
2003;UQM
2004;UQM
2005;UQM
2007;UQM
2008;UQM
2011;IBIO.K
2000;ISIG.O
2001;ISIG.O
2002;ISIG.O
2004;ISIG.O
2005;ISIG.O
2010;ISIG.O
2014;ISIG.O
2011;INFU.K
2015;INFU.K
2007;SUNW.O
2008;SUNW.O
2011;IROQ.O
1999;TGC
2000;TGC
2002;TGC
2007;TGC
2009;TGC
2010;TGC
2011;TGC
2015;TGC
2016;TGC
2001;CFBK.O
2002;CFBK.O
2001;UBCP.O
2002;UBCP.O
2007;UBCP.O
2015;GNUS.O
2007;NNVC.K
2013;NNVC.K
2008;BKTI.K
2006;SINO.O
2007;SINO.O
2008;SINO.O
2011;SINO.O
2013;SINO.O
1998;PBHC.O
1999;PBHC.O
2000;PBHC.O
2001;PBHC.O
2008;PBHC.O
2014;SLNO.O
2016;SLNO.O
2016;TCCO.O
1999;IDN
2004;IDN
2008;IDN
1998;TURN.O
2005;TURN.O
2008;TURN.O
2010;TURN.O
2011;TURN.O
2006;CODA.O
2008;CODA.O
2009;CODA.O
2000;YUMA.K
2002;YUMA.K
2005;YUMA.K
2006;YUMA.K
2007;YUMA.K
2008;YUMA.K
2010;YUMA.K
2011;YUMA.K
2012;YUMA.K
2013;YUMA.K
2014;YUMA.K
2015;YUMA.K
2010;BURG.O
2011;BURG.O
2012;BURG.O
2015;BURG.O
1998;ESBK.O
2005;ESBK.O
2006;ESBK.O
2003;CHCI.O
2005;CHCI.O
2007;CHCI.O
2008;CHCI.O
2009;CHCI.O
2011;CHCI.O
2013;CHCI.O
2015;CHCI.O
1998;CUO
1999;CUO
2000;CUO
2001;CUO
2002;CUO
2003;CUO
2008;CUO
2010;CUO
2011;CUO
2012;CUO
2014;CUO
2015;CUO
1999;HEB
2003;HEB
2004;HEB
2012;HEB
2014;HEB
2015;AZRX.O
2003;LODE.K
2007;LODE.K
2008;LODE.K
2010;LODE.K
2011;LODE.K
1999;PYDS.O
2000;PYDS.O
2001;PYDS.O
2002;PYDS.O
2010;PYDS.O
2014;PYDS.O
1999;PDEX.O
2008;PDEX.O
2010;PDEX.O
2015;PDEX.O
2016;PDEX.O
1998;BYFC.O
2001;BYFC.O
2002;BYFC.O
2004;BYFC.O
2006;BYFC.O
2010;BYFC.O
2013;BYFC.O
2005;INOD.O
2006;INOD.O
2007;INOD.O
2008;INOD.O
2009;INOD.O
2015;INOD.O
2014;ESNC.K
2016;ESNC.K
2014;JAGX.O
2005;QBAK.O
2008;QBAK.O
2008;VBFC.O
2009;VBFC.O
2010;VBFC.O
2012;VBFC.O
2013;VBFC.O
2007;JVA.O
2009;JVA.O
2010;JVA.O
2002;AETI.O
2003;AETI.O
2005;AETI.O
2006;AETI.O
2007;AETI.O
2008;AETI.O
2009;AETI.O
2010;AETI.O
2013;AETI.O
1998;DVCR.O
2000;DVCR.O
2001;DVCR.O
2002;DVCR.O
2003;DVCR.O
2004;DVCR.O
2005;DVCR.O
2006;DVCR.O
2007;DVCR.O
2008;DVCR.O
2009;DVCR.O
2010;DVCR.O
2011;DVCR.O
2012;DVCR.O
2013;DVCR.O
2015;DVCR.O
2016;DVCR.O
1998;WVVI.O
1999;WVVI.O
2001;WVVI.O
2002;WVVI.O
2009;WVVI.O
2011;WVVI.O
2012;WVVI.O
2015;WVVI.O
1999;UAMY.K
2000;UAMY.K
2001;UAMY.K
2003;UAMY.K
2004;UAMY.K
2005;UAMY.K
2006;UAMY.K
2008;UAMY.K
2009;UAMY.K
2010;UAMY.K
2011;UAMY.K
2012;UAMY.K
1998;JOB
1999;JOB
2003;JOB
2006;JOB
2009;JOB
2010;JOB
2012;JOB
2009;XSPA.O
2010;XSPA.O
2012;XSPA.O
2015;XSPA.O
2016;XSPA.O
2000;PNBK.O
2005;PNBK.O
2006;PNBK.O
2015;PNBK.O
1998;CLRO.O
1999;CLRO.O
2000;CLRO.O
2001;CLRO.O
2002;CLRO.O
2003;CLRO.O
2004;CLRO.O
2005;CLRO.O
2006;CLRO.O
2007;CLRO.O
2009;CLRO.O
2013;CLRO.O
2014;CLRO.O
1998;MOC
1999;MOC
2004;MOC
2012;MOC
2016;MOC
2010;SBOT.O
2012;SBOT.O
1999;RVP
2000;RVP
2004;RVP
2007;RVP
2008;RVP
2011;RVP
2015;RVP
2002;BKYI.O
2003;BKYI.O
2004;BKYI.O
2006;BKYI.O
2008;BKYI.O
2015;BKYI.O
1998;ACY
1999;ACY
2000;ACY
2002;ACY
2006;ACY
2008;ACY
2013;ACY
2014;ACY
2001;TAYD.O
2002;TAYD.O
2003;TAYD.O
2015;TAYD.O
2004;RHE
2006;RHE
2008;RHE
2009;RHE
2010;RHE
2011;RHE
2012;RHE
2013;RHE
2014;RHE
2015;RHE
2003;PBBI.O
2007;PBBI.O
2011;PBBI.O
2001;HUSA.K
2004;HUSA.K
2005;HUSA.K
2007;HUSA.K
2001;LEU
2002;LEU
2003;LEU
2009;LEU
2010;LEU
2011;LEU
2012;LEU
2014;LEU
2005;SVT
2011;SVT
2016;SVT
2013;TGEN.O
2012;SDPI.K
2013;SDPI.K
2015;SDPI.K
1998;PPIH.O
2000;PPIH.O
2002;PPIH.O
2004;PPIH.O
2005;PPIH.O
2006;PPIH.O
2009;PPIH.O
2010;PPIH.O
2011;PPIH.O
2012;PPIH.O
2014;PPIH.O
2015;PPIH.O
2016;PPIH.O
2005;MKGI.O
2007;MKGI.O
2009;MKGI.O
2011;MKGI.O
2013;MKGI.O
2014;MKGI.O
2002;SPEX.O
2003;SPEX.O
2004;SPEX.O
2005;SPEX.O
2006;SPEX.O
2008;SPEX.O
2011;SPEX.O
2012;SPEX.O
2013;SPEX.O
2006;UG.O
2007;UG.O
2016;UG.O
1998;WTT
1999;WTT
2002;WTT
2005;WTT
2007;WTT
2008;WTT
2010;WTT
2011;WTT
2000;EMMS.O
2001;EMMS.O
2002;EMMS.O
2003;EMMS.O
2004;EMMS.O
2005;EMMS.O
2006;EMMS.O
2007;EMMS.O
2008;EMMS.O
2009;EMMS.O
2010;EMMS.O
2011;EMMS.O
2000;XPL
2001;XPL
2002;XPL
2006;XPL
2007;XPL
2008;XPL
1998;NTN
1999;NTN
2001;NTN
2002;NTN
2003;NTN
2004;NTN
2005;NTN
2006;NTN
2007;NTN
2008;NTN
2009;NTN
2013;NTN
1998;TRT
1999;TRT
2000;TRT
2001;TRT
2002;TRT
2003;TRT
2004;TRT
2005;TRT
2006;TRT
2007;TRT
2008;TRT
2009;TRT
2011;TRT
1998;CVR
1999;CVR
2006;CVR
2007;CVR
2010;CVR
2015;CVR
2013;ESES.O
2015;ESES.O
1998;AHPI.O
1999;AHPI.O
2000;AHPI.O
2001;AHPI.O
2003;AHPI.O
2015;AHPI.O
2000;IHT
2001;IHT
2004;IHT
2008;IHT
2014;IHT
2016;IHT
2002;BCTF.O
2001;CZFC.O
2003;CZFC.O
2005;CZFC.O
2011;XGTI.O
2014;XGTI.O
2015;XGTI.O
1999;VXRT.O
2000;VXRT.O
2001;VXRT.O
2002;VXRT.O
2003;VXRT.O
2004;VXRT.O
2005;VXRT.O
2006;VXRT.O
2007;VXRT.O
2008;VXRT.O
2013;VXRT.O
2013;PZG
2003;CYAN.O
2004;CYAN.O
2012;CYAN.O
2013;CYAN.O
2014;CYAN.O
1998;UBOH.O
1999;UBOH.O
2003;UBOH.O
2004;UBOH.O
2006;UBOH.O
2015;UBOH.O
2009;MICT.O
2011;MICT.O
2012;MICT.O
2016;MICT.O
2001;ICCC.O
2003;ICCC.O
2004;ICCC.O
2008;ICCC.O
2009;ICCC.O
2015;ICCC.O
1998;ARTW.O
1999;ARTW.O
2001;ARTW.O
2003;ARTW.O
2011;ARTW.O
2015;ARTW.O
2004;COHN.K
2006;COHN.K
2007;COHN.K
2008;COHN.K
2009;COHN.K
2013;COHN.K
2014;COHN.K
2015;COHN.K
2013;PIH.O
2015;JTPY.O
2000;WCFB.O
2005;WCFB.O
2006;WCFB.O
2001;AMS
2002;AMS
2004;AMS
2007;AMS
2008;AMS
2011;AMS
2012;AMS
1998;RAVE.O
1999;RAVE.O
2000;RAVE.O
2001;RAVE.O
2002;RAVE.O
2003;RAVE.O
2004;RAVE.O
2005;RAVE.O
2006;RAVE.O
2007;RAVE.O
2009;RAVE.O
2010;RAVE.O
2012;RAVE.O
2015;RAVE.O
2016;RAVE.O
2008;SCY.TO
2010;SCY.TO
2011;SCY.TO
1999;PRPH.O
2000;PRPH.O
2001;PRPH.O
2004;PRPH.O
2006;PRPH.O
2007;PRPH.O
2008;PRPH.O
2009;PRPH.O
2015;PRPH.O
2016;PRPH.O
2000;AZZ.TO
2001;AZZ.TO
2004;AZZ.TO
2005;AZZ.TO
2007;AZZ.TO
2009;AZZ.TO
2010;AZZ.TO
2011;AZZ.TO
2013;AZZ.TO
2013;AMTX.O
1998;GLOW.K
1999;GLOW.K
2000;GLOW.K
2001;GLOW.K
2002;GLOW.K
2004;GLOW.K
2007;GLOW.K
2008;GLOW.K
2009;GLOW.K
2012;GLOW.K
2013;GLOW.K
2015;GLOW.K
1998;TWMC.O
2001;TWMC.O
2002;TWMC.O
2003;TWMC.O
2005;TWMC.O
2015;TWMC.O
2001;DYNT.O
2004;DYNT.O
2005;DYNT.O
2008;DYNT.O
1998;PPIRx.L
1999;PPIRx.L
2000;PPIRx.L
2001;PPIRx.L
2003;PPIRx.L
2004;PPIRx.L
2005;PPIRx.L
2006;PPIRx.L
2008;PPIRx.L
2010;PPIRx.L
2014;PPIRx.L
2003;INUV.K
2004;INUV.K
2005;INUV.K
2007;INUV.K
2008;INUV.K
2009;INUV.K
2011;INUV.K
2007;OCC.O
2008;OCC.O
1998;DLHC.O
2001;DLHC.O
2002;DLHC.O
2003;DLHC.O
2004;DLHC.O
2005;DLHC.O
2006;DLHC.O
2008;DLHC.O
2012;DLHC.O
1998;JCS.O
1999;JCS.O
2001;JCS.O
2003;JCS.O
2004;JCS.O
2005;JCS.O
2008;JCS.O
2000;IOR
2001;IOR
2002;IOR
2003;IOR
2004;IOR
2005;IOR
2006;IOR
2007;IOR
2008;IOR
2009;IOR
2010;IOR
2011;IOR
2012;IOR
1999;AEY.O
2002;AEY.O
2004;AEY.O
2005;AEY.O
2006;AEY.O
2008;AEY.O
2012;AEY.O
2013;AEY.O
2008;DYSL.O
2010;DYSL.O
2011;DYSL.O
2013;DYSL.O
2014;DYSL.O
2015;DYSL.O
2000;BDL
2001;BDL
2002;BDL
2004;BDL
2005;BDL
2006;BDL
2007;BDL
2008;BDL
2016;BDL
1998;EEI.O
1999;EEI.O
2000;EEI.O
2001;EEI.O
2002;EEI.O
2003;EEI.O
2004;EEI.O
2005;EEI.O
2006;EEI.O
2007;EEI.O
2008;EEI.O
2009;EEI.O
2010;EEI.O
2014;EEI.O
2015;EEI.O
2008;BKX.TO
2009;BKX.TO
2010;BKX.TO
2011;BKX.TO
2012;BKX.TO
2015;BKX.TO
2000;PESI.O
2001;PESI.O
2002;PESI.O
2003;PESI.O
2004;PESI.O
2005;PESI.O
2006;PESI.O
2007;PESI.O
2008;PESI.O
2009;PESI.O
2010;PESI.O
2011;PESI.O
2013;PESI.O
2014;PESI.O
2015;PESI.O
2009;CART.O
2012;CART.O
1998;ENG.O
2001;ENG.O
2002;ENG.O
2004;ENG.O
2007;ENG.O
2010;ENG.O
2011;ENG.O
2012;ENG.O
2013;ENG.O
2001;CPHC.O
2002;CPHC.O
2003;CPHC.O
2004;CPHC.O
2005;CPHC.O
2008;CPHC.O
2011;CPHC.O
1998;DIT
1999;DIT
2000;DIT
2002;DIT
2003;DIT
2004;DIT
2005;DIT
2000;BASI.O
2005;BASI.O
2006;BASI.O
2007;BASI.O
2008;BASI.O
2009;BASI.O
2011;BASI.O
2016;BASI.O
2009;FPAY.O
2013;FPAY.O
2014;FPAY.O
2003;MARPS.O
2004;MARPS.O
2005;MARPS.O
2006;MARPS.O
2005;EFOI.O
2007;EFOI.O
2008;EFOI.O
2011;EFOI.O
2012;EFOI.O
2013;EFOI.O
2014;EFOI.O
2004;SSBI.O
2005;SSBI.O
1998;WHLM.O
1999;WHLM.O
2001;WHLM.O
2009;WHLM.O
2010;WHLM.O
2011;WHLM.O
2016;WHLM.O
2000;LINK.O
2003;LINK.O
2004;LINK.O
2005;LINK.O
2006;LINK.O
2007;LINK.O
2008;LINK.O
2015;LINK.O
2008;CBLI.O
2007;ORA.TO
2009;ORA.TO
2010;ORA.TO
2012;ORA.TO
2013;ORA.TO
2001;BRN
2003;BRN
2004;BRN
2009;BRN
2016;BRN
2008;CKX
2014;CKX
2008;CPSH.O
2015;CPSH.O
2009;BOTJ.O
2011;BOTJ.O
2013;BOTJ.O
1999;SCKT.O
2006;SCKT.O
2008;SCKT.O
2009;SCKT.O
2010;SCKT.O
2016;SCKT.O
2007;OHAI.O
2008;OHAI.O
2009;OHAI.O
2010;OHAI.O
2015;RAND.O
1998;IDSA.O
1999;IDSA.O
2000;IDSA.O
2001;IDSA.O
2002;IDSA.O
2003;IDSA.O
2004;IDSA.O
2005;IDSA.O
2007;IDSA.O
2008;IDSA.O
2009;IDSA.O
2010;IDSA.O
2011;IDSA.O
2012;IDSA.O
2014;IDSA.O
1998;GLBZ.O
2008;GLBZ.O
2016;GLBZ.O
2009;CZWI.O
2010;CZWI.O
2012;CZWI.O
2013;CZWI.O
2014;CZWI.O
2007;CRP.TO
2008;CRP.TO
2009;CRP.TO
2010;CRP.TO
2015;CRP.TO
1999;SOFO.O
2000;SOFO.O
2001;SOFO.O
2002;SOFO.O
2005;SOFO.O
2006;SOFO.O
2008;SOFO.O
2014;SOFO.O
2016;SOFO.O
1998;AEZS.TO
2000;AEZS.TO
2001;AEZS.TO
2002;AEZS.TO
2004;AEZS.TO
2005;AEZS.TO
2006;AEZS.TO
2010;AEZS.TO
2011;AEZS.TO
2012;AEZS.TO
1998;INTG.O
2003;INTG.O
2004;INTG.O
2005;INTG.O
2006;INTG.O
2007;INTG.O
2008;INTG.O
2009;INTG.O
2010;INTG.O
2015;INTG.O
1999;NHLD.O
2000;NHLD.O
2001;NHLD.O
2002;NHLD.O
2004;NHLD.O
2009;NHLD.O
2010;NHLD.O
2011;NHLD.O
2013;NHLD.O
1999;IKNX.O
2000;IKNX.O
2015;IKNX.O
1999;SGB
2004;SGB
2005;SGB
2006;SGB
2007;SGB
1999;ELSE.O
2000;ELSE.O
2001;ELSE.O
2010;ELSE.O
2015;ELSE.O
2007;OPHC.O
1998;PFIN.O
2002;PFIN.O
2003;PFIN.O
2004;PFIN.O
2005;PFIN.O
2006;PFIN.O
2008;PFIN.O
2009;PFIN.O
2012;PFIN.O
2014;PFIN.O
2015;PFIN.O
1998;JCTCF.O
1999;JCTCF.O
2006;JCTCF.O
2000;HMG
2001;HMG
2003;HMG
2005;HMG
2006;HMG
2007;HMG
2008;HMG
2009;HMG
2011;HMG
2012;HMG
1998;GYRO.O
1999;GYRO.O
2000;GYRO.O
2001;GYRO.O
2003;GYRO.O
2004;GYRO.O
2005;GYRO.O
2007;GYRO.O
2008;GYRO.O
2009;GYRO.O
2010;GYRO.O
2011;GYRO.O
2014;GYRO.O
2015;GYRO.O
1998;RELV.O
1999;RELV.O
2000;RELV.O
2001;RELV.O
2002;RELV.O
2004;RELV.O
2009;RELV.O
2013;RELV.O
2000;WSCI.O
2003;WSCI.O
2009;WSCI.O
2004;CMS_pb
2005;CMS_pb
2008;CMS_pb
2009;CMS_pb
2015;CMS_pb
2016;CMS_pb
2000;BWLa
2001;BWLa
2005;BWLa
2006;BWLa
2007;BWLa
2011;BWLa
2016;BWLa
2010;MYXM.L
2011;MYXM.L
2013;MYXM.L
2014;MYXM.L
2002;DGSE.K
2003;DGSE.K
2005;DGSE.K
2006;DGSE.K
2007;DGSE.K
2008;DGSE.K
2009;DGSE.K
2010;DGSE.K
2011;DGSE.K
2013;DGSE.K
2014;DGSE.K
2007;NAUH.O
2008;NAUH.O
2015;NAUH.O
2015;RVEN.O
2015;PW
2002;NSEC.O
2003;NSEC.O
2005;NSEC.O
2006;NSEC.O
2007;NSEC.O
2008;NSEC.O
2011;NSEC.O
2012;NSEC.O
2014;NSEC.O
2015;NSEC.O
1999;CTIB.O
2001;CTIB.O
2003;CTIB.O
2004;CTIB.O
2005;CTIB.O
2009;CTIB.O
2016;CTIB.O
1998;AXR
2002;AXR
2003;AXR
2010;AXR
2011;AXR
2012;AXR
2013;AXR
2013;NPS.TO
2014;NPS.TO
2015;NPS.TO
1998;CAW
1999;CAW
2000;CAW
2004;CAW
2005;CAW
2007;CAW
2008;CAW
2010;CAW
2012;CAW
2013;CAW
1998;BVSN.O
2000;BVSN.O
2001;BVSN.O
2004;BVSN.O
2015;BVSN.O
2015;HALH.L
2016;HALH.L
2015;MGYR.O
2013;CLSU.L
2014;CLSU.L
2014;AMAMP.L
2004;B4S.L
2006;B4S.L
2016;B4S.L
2003;IMP.TO
2004;IMP.TO
2006;IMP.TO
2007;IMP.TO
2009;IMP.TO
2010;IMP.TO
2013;IMP.TO
1998;SSY
1999;SSY
2000;SSY
2001;SSY
2002;SSY
2004;SSY
2007;SSY
2008;SSY
2009;SSY
2010;SSY
2011;SSY
2012;SSY
2013;SSY
2014;SSY
2015;SSY
2000;TEL.TO
2001;TEL.TO
2002;TEL.TO
2005;TEL.TO
2007;TEL.TO
2010;TEL.TO
2011;TEL.TO
2009;3664.TWO
2010;3664.TWO
2011;3664.TWO
2012;3664.TWO
2014;3664.TWO
2015;3664.TWO
2013;GBLX.PK
2014;GBLX.PK
2008;SGMD.PK
2009;SGMD.PK
2015;MCOA.PK
2009;DYAI.PK
2013;DYAI.PK
2014;DYAI.PK
2005;GRNH.PK
2007;GRNH.PK
2016;BRTX.PK
1998;NSARO.PK
1999;NSARO.PK
2001;NSARO.PK
2002;NSARO.PK
2003;NSARO.PK
2004;NSARO.PK
2005;NSARO.PK
2006;NSARO.PK
2007;NSARO.PK
2008;NSARO.PK
2009;NSARO.PK
2010;NSARO.PK
2011;NSARO.PK
2008;RBIZ.PK
2011;RBIZ.PK
2013;RBIZ.PK
2016;RBIZ.PK
2011;PNTV.PK
2015;PNTV.PK
2015;CELZ.PK
2005;SBRT.PK
2006;SBRT.PK
2010;PHOT.PK
2011;PHOT.PK
2012;PHOT.PK
1998;AMMJ.PK
2002;AMMJ.PK
2003;AMMJ.PK
2005;AMMJ.PK
2008;AMMJ.PK
2013;AMMJ.PK
2014;AMMJ.PK
2015;AMMJ.PK
2015;NMTC.PK
2016;NMTC.PK
2007;PHM.V
2010;PHM.V
2011;PHM.V
2012;PHM.V
2014;PHM.V
2015;PHM.V
2016;PHM.V
2013;ACAN.PK
2014;ACAN.PK
2015;ACAN.PK
2016;ACAN.PK
2006;ORPB.PK
2007;ORPB.PK
2013;ORPB.PK
2016;ORPB.PK
2011;CIIX.PK
2015;CIIX.PK
2016;CIIX.PK
2013;APTY.PK
2014;MYHI.PK
2016;HIPH.PK
2008;PQE.V
2012;PQE.V
2014;PQE.V
2006;ASCS.PK
2009;ASCS.PK
2010;ASCS.PK
2011;ASCS.PK
2012;ASCS.PK
2015;ASCS.PK
2016;ASCS.PK
2008;FLSS.PK
2009;FLSS.PK
2010;FLSS.PK
2012;FLSS.PK
2013;FLSS.PK
2015;FLSS.PK
2011;MOMT.PK
2012;MOMT.PK
2014;MOMT.PK
2015;MOMT.PK
2016;MOMT.PK
2006;GRWC.PK
2009;GRWC.PK
2010;GRWC.PK
2015;GRWC.PK
2016;IOM.V
2013;NWBO.PK
2014;NWBO.PK
2015;NWBO.PK
2010;SRNA.PK
2011;SRNA.PK
2013;SRNA.PK
2015;MNTR.PK
2016;MNTR.PK
1998;FFWC.PK
2002;FFWC.PK
2007;FFWC.PK
2008;FFWC.PK
2008;SLTK.PK
2014;SLTK.PK
2009;KALY.V
2010;KALY.V
2011;KALY.V
2016;EVIO.PK
2003;NNUTU.PK
2004;NNUTU.PK
2009;NNUTU.PK
2015;NNUTU.PK
2012;ENDV.PK
2008;CNIG.PK
2009;CNIG.PK
2011;CNIG.PK
2013;CNIG.PK
2016;CNIG.PK
2014;HIHI.PK
2003;PMCB.PK
2004;PMCB.PK
2007;PMCB.PK
2008;PMCB.PK
2010;PMCB.PK
2013;PMCB.PK
2004;ICLD.PK
2008;ICLD.PK
2009;ICLD.PK
2011;ICLD.PK
2012;ICLD.PK
2014;ICLD.PK
2015;ICLD.PK
2016;ICLD.PK
2007;NUVR.PK
2008;NUVR.PK
2009;NUVR.PK
2010;NUVR.PK
2015;NUVR.PK
2016;AJSB.PK
2008;INNV.PK
2010;INNV.PK
2015;INNV.PK
2001;ALMC.PK
2002;ALMC.PK
2005;ALMC.PK
2006;ALMC.PK
2007;ALMC.PK
2008;ALMC.PK
2009;ALMC.PK
2011;ALMC.PK
2016;ALMC.PK
2010;BTCS.PK
2012;BTCS.PK
2013;BTCS.PK
2016;BTCS.PK
2007;LWLG.PK
