ric,year,all,relevant,relevant5%
PMXO.PK,2015,1,1,0
PMXO.PK,2016,0,0,0
KKUR.PK,1998,0,0,0
KKUR.PK,1999,0,0,0
KKUR.PK,2000,0,0,0
KKUR.PK,2001,0,0,0
KKUR.PK,2002,0,0,0
KKUR.PK,2003,0,0,0
KKUR.PK,2004,0,0,0
KKUR.PK,2005,0,0,0
KKUR.PK,2006,0,0,0
KKUR.PK,2007,0,0,0
KKUR.PK,2008,0,0,0
KKUR.PK,2009,0,0,0
KKUR.PK,2010,0,0,0
KKUR.PK,2011,0,0,0
KKUR.PK,2012,0,0,0
KKUR.PK,2013,0,0,0
KKUR.PK,2014,0,0,0
KKUR.PK,2015,0,0,0
KKUR.PK,2016,0,0,0
NTAH.PK,1998,0,0,0
NTAH.PK,1999,0,0,0
NTAH.PK,2000,0,0,0
NTAH.PK,2001,0,0,0
NTAH.PK,2002,0,0,0
NTAH.PK,2003,0,0,0
NTAH.PK,2004,0,0,0
NTAH.PK,2005,0,0,0
NTAH.PK,2006,0,0,0
NTAH.PK,2007,0,0,0
NTAH.PK,2008,0,0,0
NTAH.PK,2009,0,0,0
NTAH.PK,2010,0,0,0
NTAH.PK,2011,0,0,0
NTAH.PK,2012,0,0,0
NTAH.PK,2013,0,0,0
NTAH.PK,2014,0,0,0
NTAH.PK,2015,0,0,0
NTAH.PK,2016,0,0,0
SPIR.PK,1998,0,0,0
SPIR.PK,1999,0,0,0
SPIR.PK,2000,0,0,0
SPIR.PK,2001,1,0,0
SPIR.PK,2002,0,0,0
SPIR.PK,2003,1,0,0
SPIR.PK,2004,1,1,0
SPIR.PK,2005,0,0,0
SPIR.PK,2006,0,0,0
SPIR.PK,2007,0,0,0
SPIR.PK,2008,1,1,1
SPIR.PK,2009,1,1,1
SPIR.PK,2010,0,0,0
SPIR.PK,2011,0,0,0
SPIR.PK,2012,1,0,0
SPIR.PK,2013,0,0,0
SPIR.PK,2014,0,0,0
SPIR.PK,2015,1,0,0
SPIR.PK,2016,0,0,0
GABA.PK,1998,0,0,0
GABA.PK,1999,0,0,0
GABA.PK,2000,0,0,0
GABA.PK,2001,0,0,0
GABA.PK,2002,0,0,0
GABA.PK,2003,0,0,0
GABA.PK,2004,0,0,0
GABA.PK,2005,0,0,0
GABA.PK,2006,0,0,0
GABA.PK,2007,0,0,0
GABA.PK,2008,0,0,0
GABA.PK,2009,0,0,0
GABA.PK,2010,0,0,0
GABA.PK,2011,0,0,0
GABA.PK,2012,0,0,0
GABA.PK,2013,0,0,0
GABA.PK,2014,0,0,0
GABA.PK,2015,0,0,0
GABA.PK,2016,0,0,0
MRPI.PK,1998,0,0,0
MRPI.PK,1999,0,0,0
MRPI.PK,2000,0,0,0
MRPI.PK,2001,0,0,0
MRPI.PK,2002,0,0,0
MRPI.PK,2003,1,1,1
MRPI.PK,2004,1,1,1
MRPI.PK,2005,1,1,0
MRPI.PK,2006,0,0,0
MRPI.PK,2007,0,0,0
MRPI.PK,2008,0,0,0
MRPI.PK,2009,1,1,0
MRPI.PK,2010,0,0,0
MRPI.PK,2011,0,0,0
MRPI.PK,2012,0,0,0
MRPI.PK,2013,0,0,0
MRPI.PK,2014,0,0,0
MRPI.PK,2015,1,0,0
MRPI.PK,2016,1,1,1
BSSP.PK,1998,0,0,0
BSSP.PK,1999,0,0,0
BSSP.PK,2000,0,0,0
BSSP.PK,2001,0,0,0
BSSP.PK,2002,0,0,0
BSSP.PK,2003,0,0,0
BSSP.PK,2004,0,0,0
BSSP.PK,2005,0,0,0
BSSP.PK,2006,0,0,0
BSSP.PK,2007,0,0,0
BSSP.PK,2008,0,0,0
BSSP.PK,2009,0,0,0
BSSP.PK,2010,0,0,0
BSSP.PK,2011,0,0,0
BSSP.PK,2012,0,0,0
BSSP.PK,2013,0,0,0
BSSP.PK,2014,0,0,0
BSSP.PK,2015,0,0,0
BSSP.PK,2016,1,0,0
SOUL.PK,1998,0,0,0
SOUL.PK,1999,0,0,0
SOUL.PK,2000,0,0,0
SOUL.PK,2001,0,0,0
SOUL.PK,2002,0,0,0
SOUL.PK,2003,0,0,0
SOUL.PK,2004,0,0,0
SOUL.PK,2005,0,0,0
SOUL.PK,2006,0,0,0
SOUL.PK,2007,0,0,0
SOUL.PK,2008,0,0,0
SOUL.PK,2009,0,0,0
SOUL.PK,2010,0,0,0
SOUL.PK,2011,0,0,0
SOUL.PK,2012,0,0,0
SOUL.PK,2013,0,0,0
SOUL.PK,2014,0,0,0
SOUL.PK,2015,0,0,0
SOUL.PK,2016,0,0,0
SFIN.PK,1998,0,0,0
SFIN.PK,1999,0,0,0
SFIN.PK,2000,0,0,0
SFIN.PK,2001,0,0,0
SFIN.PK,2002,0,0,0
SFIN.PK,2003,0,0,0
SFIN.PK,2004,0,0,0
SFIN.PK,2005,0,0,0
SFIN.PK,2006,0,0,0
SFIN.PK,2007,0,0,0
SFIN.PK,2008,0,0,0
SFIN.PK,2009,0,0,0
SFIN.PK,2010,0,0,0
SFIN.PK,2011,0,0,0
SFIN.PK,2012,0,0,0
SFIN.PK,2013,0,0,0
SFIN.PK,2014,0,0,0
SFIN.PK,2015,0,0,0
SFIN.PK,2016,0,0,0
NTGL.PK,1998,0,0,0
NTGL.PK,1999,0,0,0
NTGL.PK,2000,0,0,0
NTGL.PK,2001,0,0,0
NTGL.PK,2002,0,0,0
NTGL.PK,2003,0,0,0
NTGL.PK,2004,0,0,0
NTGL.PK,2005,0,0,0
NTGL.PK,2006,0,0,0
NTGL.PK,2007,0,0,0
NTGL.PK,2008,0,0,0
NTGL.PK,2009,0,0,0
NTGL.PK,2010,0,0,0
NTGL.PK,2011,0,0,0
NTGL.PK,2012,0,0,0
NTGL.PK,2013,0,0,0
NTGL.PK,2014,0,0,0
NTGL.PK,2015,0,0,0
NTGL.PK,2016,0,0,0
SCRCQ.PK,1998,0,0,0
SCRCQ.PK,1999,0,0,0
SCRCQ.PK,2000,0,0,0
SCRCQ.PK,2001,0,0,0
SCRCQ.PK,2002,0,0,0
SCRCQ.PK,2003,0,0,0
SCRCQ.PK,2004,0,0,0
SCRCQ.PK,2005,0,0,0
SCRCQ.PK,2006,0,0,0
SCRCQ.PK,2007,0,0,0
SCRCQ.PK,2008,0,0,0
SCRCQ.PK,2009,0,0,0
SCRCQ.PK,2010,0,0,0
SCRCQ.PK,2011,0,0,0
SCRCQ.PK,2012,0,0,0
SCRCQ.PK,2013,1,0,0
SCRCQ.PK,2014,1,1,1
SCRCQ.PK,2015,0,0,0
SCRCQ.PK,2016,0,0,0
AMTA.PK,1998,0,0,0
AMTA.PK,1999,0,0,0
AMTA.PK,2000,0,0,0
AMTA.PK,2001,0,0,0
AMTA.PK,2002,1,1,0
AMTA.PK,2003,0,0,0
AMTA.PK,2004,0,0,0
AMTA.PK,2005,0,0,0
AMTA.PK,2006,1,0,0
AMTA.PK,2007,1,0,0
AMTA.PK,2008,1,0,0
AMTA.PK,2009,1,0,0
AMTA.PK,2010,1,1,1
AMTA.PK,2011,1,1,0
AMTA.PK,2012,1,1,1
AMTA.PK,2013,0,0,0
AMTA.PK,2014,0,0,0
AMTA.PK,2015,0,0,0
AMTA.PK,2016,1,0,0
PURY.PK,1998,0,0,0
PURY.PK,1999,0,0,0
PURY.PK,2000,0,0,0
PURY.PK,2001,0,0,0
PURY.PK,2002,0,0,0
PURY.PK,2003,0,0,0
PURY.PK,2004,0,0,0
PURY.PK,2005,0,0,0
PURY.PK,2006,0,0,0
PURY.PK,2007,0,0,0
PURY.PK,2008,0,0,0
PURY.PK,2009,0,0,0
PURY.PK,2010,0,0,0
PURY.PK,2011,0,0,0
PURY.PK,2012,0,0,0
PURY.PK,2013,0,0,0
PURY.PK,2014,0,0,0
PURY.PK,2015,0,0,0
PURY.PK,2016,0,0,0
THLM.PK,1998,0,0,0
THLM.PK,1999,0,0,0
THLM.PK,2000,0,0,0
THLM.PK,2001,0,0,0
THLM.PK,2002,0,0,0
THLM.PK,2003,0,0,0
THLM.PK,2004,0,0,0
THLM.PK,2005,0,0,0
THLM.PK,2006,0,0,0
THLM.PK,2007,0,0,0
THLM.PK,2008,0,0,0
THLM.PK,2009,0,0,0
THLM.PK,2010,0,0,0
THLM.PK,2011,0,0,0
THLM.PK,2012,0,0,0
THLM.PK,2013,0,0,0
THLM.PK,2014,0,0,0
THLM.PK,2015,0,0,0
THLM.PK,2016,0,0,0
EDIG.PK,1998,1,1,0
EDIG.PK,1999,1,0,0
EDIG.PK,2000,0,0,0
EDIG.PK,2001,0,0,0
EDIG.PK,2002,1,1,0
EDIG.PK,2003,0,0,0
EDIG.PK,2004,1,0,0
EDIG.PK,2005,0,0,0
EDIG.PK,2006,0,0,0
EDIG.PK,2007,0,0,0
EDIG.PK,2008,0,0,0
EDIG.PK,2009,0,0,0
EDIG.PK,2010,1,0,0
EDIG.PK,2011,0,0,0
EDIG.PK,2012,1,0,0
EDIG.PK,2013,1,0,0
EDIG.PK,2014,0,0,0
EDIG.PK,2015,0,0,0
EDIG.PK,2016,0,0,0
BLKG.PK,1998,0,0,0
BLKG.PK,1999,0,0,0
BLKG.PK,2000,0,0,0
BLKG.PK,2001,0,0,0
BLKG.PK,2002,0,0,0
BLKG.PK,2003,0,0,0
BLKG.PK,2004,0,0,0
BLKG.PK,2005,0,0,0
BLKG.PK,2006,0,0,0
BLKG.PK,2007,0,0,0
BLKG.PK,2008,0,0,0
BLKG.PK,2009,0,0,0
BLKG.PK,2010,0,0,0
BLKG.PK,2011,0,0,0
BLKG.PK,2012,0,0,0
BLKG.PK,2013,0,0,0
BLKG.PK,2014,0,0,0
BLKG.PK,2015,0,0,0
BLKG.PK,2016,1,1,1
KPCM.PK,1998,0,0,0
KPCM.PK,1999,0,0,0
KPCM.PK,2000,0,0,0
KPCM.PK,2001,0,0,0
KPCM.PK,2002,0,0,0
KPCM.PK,2003,0,0,0
KPCM.PK,2004,0,0,0
KPCM.PK,2005,0,0,0
KPCM.PK,2006,0,0,0
KPCM.PK,2007,0,0,0
KPCM.PK,2008,0,0,0
KPCM.PK,2009,0,0,0
KPCM.PK,2010,0,0,0
KPCM.PK,2011,0,0,0
KPCM.PK,2012,0,0,0
KPCM.PK,2013,0,0,0
KPCM.PK,2014,0,0,0
KPCM.PK,2015,0,0,0
KPCM.PK,2016,0,0,0
MTRT.PK,1998,0,0,0
MTRT.PK,1999,0,0,0
MTRT.PK,2000,0,0,0
MTRT.PK,2001,0,0,0
MTRT.PK,2002,0,0,0
MTRT.PK,2003,0,0,0
MTRT.PK,2004,0,0,0
MTRT.PK,2005,0,0,0
MTRT.PK,2006,0,0,0
MTRT.PK,2007,0,0,0
MTRT.PK,2008,0,0,0
MTRT.PK,2009,0,0,0
MTRT.PK,2010,0,0,0
MTRT.PK,2011,0,0,0
MTRT.PK,2012,0,0,0
MTRT.PK,2013,0,0,0
MTRT.PK,2014,0,0,0
MTRT.PK,2015,0,0,0
MTRT.PK,2016,0,0,0
CBCPQ.PK,1998,0,0,0
CBCPQ.PK,1999,0,0,0
CBCPQ.PK,2000,0,0,0
CBCPQ.PK,2001,0,0,0
CBCPQ.PK,2002,0,0,0
CBCPQ.PK,2003,0,0,0
CBCPQ.PK,2004,0,0,0
CBCPQ.PK,2005,0,0,0
CBCPQ.PK,2006,0,0,0
CBCPQ.PK,2007,0,0,0
CBCPQ.PK,2008,0,0,0
CBCPQ.PK,2009,0,0,0
CBCPQ.PK,2010,0,0,0
CBCPQ.PK,2011,0,0,0
CBCPQ.PK,2012,0,0,0
CBCPQ.PK,2013,0,0,0
CBCPQ.PK,2014,0,0,0
CBCPQ.PK,2015,0,0,0
CBCPQ.PK,2016,0,0,0
SNLP.PK,1998,0,0,0
SNLP.PK,1999,0,0,0
SNLP.PK,2000,0,0,0
SNLP.PK,2001,0,0,0
SNLP.PK,2002,0,0,0
SNLP.PK,2003,0,0,0
SNLP.PK,2004,0,0,0
SNLP.PK,2005,0,0,0
SNLP.PK,2006,0,0,0
SNLP.PK,2007,0,0,0
SNLP.PK,2008,0,0,0
SNLP.PK,2009,0,0,0
SNLP.PK,2010,0,0,0
SNLP.PK,2011,0,0,0
SNLP.PK,2012,0,0,0
SNLP.PK,2013,0,0,0
SNLP.PK,2014,0,0,0
SNLP.PK,2015,0,0,0
SNLP.PK,2016,0,0,0
NCTW.PK,1998,0,0,0
NCTW.PK,1999,0,0,0
NCTW.PK,2000,0,0,0
NCTW.PK,2001,0,0,0
NCTW.PK,2002,0,0,0
NCTW.PK,2003,0,0,0
NCTW.PK,2004,0,0,0
NCTW.PK,2005,0,0,0
NCTW.PK,2006,0,0,0
NCTW.PK,2007,0,0,0
NCTW.PK,2008,0,0,0
NCTW.PK,2009,0,0,0
NCTW.PK,2010,0,0,0
NCTW.PK,2011,0,0,0
NCTW.PK,2012,0,0,0
NCTW.PK,2013,0,0,0
NCTW.PK,2014,0,0,0
NCTW.PK,2015,0,0,0
NCTW.PK,2016,0,0,0
ECPL.PK,1998,0,0,0
ECPL.PK,1999,0,0,0
ECPL.PK,2000,0,0,0
ECPL.PK,2001,0,0,0
ECPL.PK,2002,0,0,0
ECPL.PK,2003,0,0,0
ECPL.PK,2004,0,0,0
ECPL.PK,2005,0,0,0
ECPL.PK,2006,0,0,0
ECPL.PK,2007,0,0,0
ECPL.PK,2008,0,0,0
ECPL.PK,2009,0,0,0
ECPL.PK,2010,0,0,0
ECPL.PK,2011,0,0,0
ECPL.PK,2012,0,0,0
ECPL.PK,2013,0,0,0
ECPL.PK,2014,0,0,0
ECPL.PK,2015,0,0,0
ECPL.PK,2016,0,0,0
BBLC.PK,1998,0,0,0
BBLC.PK,1999,0,0,0
BBLC.PK,2000,0,0,0
BBLC.PK,2001,0,0,0
BBLC.PK,2002,0,0,0
BBLC.PK,2003,0,0,0
BBLC.PK,2004,0,0,0
BBLC.PK,2005,0,0,0
BBLC.PK,2006,0,0,0
BBLC.PK,2007,0,0,0
BBLC.PK,2008,0,0,0
BBLC.PK,2009,0,0,0
BBLC.PK,2010,0,0,0
BBLC.PK,2011,0,0,0
BBLC.PK,2012,0,0,0
BBLC.PK,2013,0,0,0
BBLC.PK,2014,0,0,0
BBLC.PK,2015,0,0,0
BBLC.PK,2016,0,0,0
WHCA.PK,1998,0,0,0
WHCA.PK,1999,0,0,0
WHCA.PK,2000,0,0,0
WHCA.PK,2001,0,0,0
WHCA.PK,2002,0,0,0
WHCA.PK,2003,0,0,0
WHCA.PK,2004,0,0,0
WHCA.PK,2005,0,0,0
WHCA.PK,2006,0,0,0
WHCA.PK,2007,0,0,0
WHCA.PK,2008,0,0,0
WHCA.PK,2009,0,0,0
WHCA.PK,2010,0,0,0
WHCA.PK,2011,0,0,0
WHCA.PK,2012,0,0,0
WHCA.PK,2013,0,0,0
WHCA.PK,2014,0,0,0
WHCA.PK,2015,0,0,0
WHCA.PK,2016,0,0,0
GLLK.PK,1998,0,0,0
GLLK.PK,1999,0,0,0
GLLK.PK,2000,0,0,0
GLLK.PK,2001,0,0,0
GLLK.PK,2002,0,0,0
GLLK.PK,2003,0,0,0
GLLK.PK,2004,0,0,0
GLLK.PK,2005,0,0,0
GLLK.PK,2006,0,0,0
GLLK.PK,2007,0,0,0
GLLK.PK,2008,0,0,0
GLLK.PK,2009,0,0,0
GLLK.PK,2010,0,0,0
GLLK.PK,2011,0,0,0
GLLK.PK,2012,0,0,0
GLLK.PK,2013,0,0,0
GLLK.PK,2014,1,1,1
GLLK.PK,2015,0,0,0
GLLK.PK,2016,0,0,0
LEGX.PK,1998,0,0,0
LEGX.PK,1999,0,0,0
LEGX.PK,2000,0,0,0
LEGX.PK,2001,0,0,0
LEGX.PK,2002,0,0,0
LEGX.PK,2003,0,0,0
LEGX.PK,2004,0,0,0
LEGX.PK,2005,0,0,0
LEGX.PK,2006,0,0,0
LEGX.PK,2007,0,0,0
LEGX.PK,2008,0,0,0
LEGX.PK,2009,0,0,0
LEGX.PK,2010,0,0,0
LEGX.PK,2011,0,0,0
LEGX.PK,2012,0,0,0
LEGX.PK,2013,0,0,0
LEGX.PK,2014,0,0,0
LEGX.PK,2015,0,0,0
LEGX.PK,2016,0,0,0
BROE.PK,1998,0,0,0
BROE.PK,1999,0,0,0
BROE.PK,2000,0,0,0
BROE.PK,2001,0,0,0
BROE.PK,2002,0,0,0
BROE.PK,2003,0,0,0
BROE.PK,2004,0,0,0
BROE.PK,2005,0,0,0
BROE.PK,2006,0,0,0
BROE.PK,2007,0,0,0
BROE.PK,2008,0,0,0
BROE.PK,2009,0,0,0
BROE.PK,2010,0,0,0
BROE.PK,2011,0,0,0
BROE.PK,2012,0,0,0
BROE.PK,2013,0,0,0
BROE.PK,2014,1,0,0
BROE.PK,2015,0,0,0
BROE.PK,2016,0,0,0
SSPC.PK,1998,0,0,0
SSPC.PK,1999,0,0,0
SSPC.PK,2000,1,1,1
SSPC.PK,2001,1,1,1
SSPC.PK,2002,1,0,0
SSPC.PK,2003,0,0,0
SSPC.PK,2004,1,1,1
SSPC.PK,2005,0,0,0
SSPC.PK,2006,0,0,0
SSPC.PK,2007,1,1,1
SSPC.PK,2008,1,0,0
SSPC.PK,2009,0,0,0
SSPC.PK,2010,0,0,0
SSPC.PK,2011,1,0,0
SSPC.PK,2012,1,1,0
SSPC.PK,2013,0,0,0
SSPC.PK,2014,0,0,0
SSPC.PK,2015,0,0,0
SSPC.PK,2016,1,0,0
XRXH.PK,1998,0,0,0
XRXH.PK,1999,0,0,0
XRXH.PK,2000,0,0,0
XRXH.PK,2001,0,0,0
XRXH.PK,2002,0,0,0
XRXH.PK,2003,0,0,0
XRXH.PK,2004,0,0,0
XRXH.PK,2005,0,0,0
XRXH.PK,2006,0,0,0
XRXH.PK,2007,0,0,0
XRXH.PK,2008,0,0,0
XRXH.PK,2009,0,0,0
XRXH.PK,2010,0,0,0
XRXH.PK,2011,0,0,0
XRXH.PK,2012,0,0,0
XRXH.PK,2013,0,0,0
XRXH.PK,2014,0,0,0
XRXH.PK,2015,0,0,0
XRXH.PK,2016,0,0,0
MMPWQ.PK,1998,0,0,0
MMPWQ.PK,1999,0,0,0
MMPWQ.PK,2000,0,0,0
MMPWQ.PK,2001,0,0,0
MMPWQ.PK,2002,0,0,0
MMPWQ.PK,2003,0,0,0
MMPWQ.PK,2004,0,0,0
MMPWQ.PK,2005,0,0,0
MMPWQ.PK,2006,0,0,0
MMPWQ.PK,2007,0,0,0
MMPWQ.PK,2008,0,0,0
MMPWQ.PK,2009,0,0,0
MMPWQ.PK,2010,1,1,1
MMPWQ.PK,2011,1,1,1
MMPWQ.PK,2012,1,1,1
MMPWQ.PK,2013,0,0,0
MMPWQ.PK,2014,0,0,0
MMPWQ.PK,2015,0,0,0
MMPWQ.PK,2016,1,1,1
TSMI.PK,1998,0,0,0
TSMI.PK,1999,0,0,0
TSMI.PK,2000,0,0,0
TSMI.PK,2001,0,0,0
TSMI.PK,2002,0,0,0
TSMI.PK,2003,0,0,0
TSMI.PK,2004,0,0,0
TSMI.PK,2005,0,0,0
TSMI.PK,2006,0,0,0
TSMI.PK,2007,0,0,0
TSMI.PK,2008,0,0,0
TSMI.PK,2009,1,1,1
TSMI.PK,2010,0,0,0
TSMI.PK,2011,0,0,0
TSMI.PK,2012,1,1,1
TSMI.PK,2013,0,0,0
TSMI.PK,2014,0,0,0
TSMI.PK,2015,0,0,0
TSMI.PK,2016,0,0,0
DTSL.PK,1998,0,0,0
DTSL.PK,1999,0,0,0
DTSL.PK,2000,0,0,0
DTSL.PK,2001,0,0,0
DTSL.PK,2002,0,0,0
DTSL.PK,2003,0,0,0
DTSL.PK,2004,0,0,0
DTSL.PK,2005,0,0,0
DTSL.PK,2006,0,0,0
DTSL.PK,2007,0,0,0
DTSL.PK,2008,0,0,0
DTSL.PK,2009,0,0,0
DTSL.PK,2010,0,0,0
DTSL.PK,2011,0,0,0
DTSL.PK,2012,0,0,0
DTSL.PK,2013,0,0,0
DTSL.PK,2014,0,0,0
DTSL.PK,2015,0,0,0
DTSL.PK,2016,0,0,0
TYTN.PK,1998,0,0,0
TYTN.PK,1999,0,0,0
TYTN.PK,2000,0,0,0
TYTN.PK,2001,0,0,0
TYTN.PK,2002,0,0,0
TYTN.PK,2003,0,0,0
TYTN.PK,2004,0,0,0
TYTN.PK,2005,0,0,0
TYTN.PK,2006,0,0,0
TYTN.PK,2007,0,0,0
TYTN.PK,2008,0,0,0
TYTN.PK,2009,0,0,0
TYTN.PK,2010,0,0,0
TYTN.PK,2011,0,0,0
TYTN.PK,2012,0,0,0
TYTN.PK,2013,0,0,0
TYTN.PK,2014,0,0,0
TYTN.PK,2015,0,0,0
TYTN.PK,2016,0,0,0
QFORQ.PK,1998,0,0,0
QFORQ.PK,1999,0,0,0
QFORQ.PK,2000,0,0,0
QFORQ.PK,2001,0,0,0
QFORQ.PK,2002,0,0,0
QFORQ.PK,2003,0,0,0
QFORQ.PK,2004,1,1,1
QFORQ.PK,2005,1,1,1
QFORQ.PK,2006,1,1,1
QFORQ.PK,2007,1,1,1
QFORQ.PK,2008,1,1,1
QFORQ.PK,2009,1,1,1
QFORQ.PK,2010,1,1,1
QFORQ.PK,2011,1,1,1
QFORQ.PK,2012,1,1,1
QFORQ.PK,2013,1,1,1
QFORQ.PK,2014,1,1,1
QFORQ.PK,2015,1,1,1
QFORQ.PK,2016,1,1,1
AQUI.PK,1998,0,0,0
AQUI.PK,1999,0,0,0
AQUI.PK,2000,0,0,0
AQUI.PK,2001,0,0,0
AQUI.PK,2002,0,0,0
AQUI.PK,2003,0,0,0
AQUI.PK,2004,0,0,0
AQUI.PK,2005,0,0,0
AQUI.PK,2006,0,0,0
AQUI.PK,2007,0,0,0
AQUI.PK,2008,0,0,0
AQUI.PK,2009,0,0,0
AQUI.PK,2010,0,0,0
AQUI.PK,2011,0,0,0
AQUI.PK,2012,0,0,0
AQUI.PK,2013,0,0,0
AQUI.PK,2014,0,0,0
AQUI.PK,2015,0,0,0
AQUI.PK,2016,0,0,0
PPMT.PK,1998,0,0,0
PPMT.PK,1999,0,0,0
PPMT.PK,2000,0,0,0
PPMT.PK,2001,0,0,0
PPMT.PK,2002,0,0,0
PPMT.PK,2003,0,0,0
PPMT.PK,2004,0,0,0
PPMT.PK,2005,0,0,0
PPMT.PK,2006,0,0,0
PPMT.PK,2007,0,0,0
PPMT.PK,2008,0,0,0
PPMT.PK,2009,0,0,0
PPMT.PK,2010,0,0,0
PPMT.PK,2011,0,0,0
PPMT.PK,2012,0,0,0
PPMT.PK,2013,0,0,0
PPMT.PK,2014,0,0,0
PPMT.PK,2015,0,0,0
PPMT.PK,2016,0,0,0
HYBE.PK,1998,0,0,0
HYBE.PK,1999,0,0,0
HYBE.PK,2000,0,0,0
HYBE.PK,2001,0,0,0
HYBE.PK,2002,0,0,0
HYBE.PK,2003,0,0,0
HYBE.PK,2004,0,0,0
HYBE.PK,2005,0,0,0
HYBE.PK,2006,0,0,0
HYBE.PK,2007,0,0,0
HYBE.PK,2008,0,0,0
HYBE.PK,2009,0,0,0
HYBE.PK,2010,0,0,0
HYBE.PK,2011,0,0,0
HYBE.PK,2012,0,0,0
HYBE.PK,2013,1,1,1
HYBE.PK,2014,1,1,1
HYBE.PK,2015,0,0,0
HYBE.PK,2016,0,0,0
MSEZ.PK,1998,0,0,0
MSEZ.PK,1999,0,0,0
MSEZ.PK,2000,0,0,0
MSEZ.PK,2001,0,0,0
MSEZ.PK,2002,0,0,0
MSEZ.PK,2003,0,0,0
MSEZ.PK,2004,0,0,0
MSEZ.PK,2005,0,0,0
MSEZ.PK,2006,0,0,0
MSEZ.PK,2007,0,0,0
MSEZ.PK,2008,0,0,0
MSEZ.PK,2009,0,0,0
MSEZ.PK,2010,0,0,0
MSEZ.PK,2011,0,0,0
MSEZ.PK,2012,0,0,0
MSEZ.PK,2013,0,0,0
MSEZ.PK,2014,0,0,0
MSEZ.PK,2015,0,0,0
MSEZ.PK,2016,0,0,0
DLOV.PK,1998,0,0,0
DLOV.PK,1999,0,0,0
DLOV.PK,2000,1,1,1
DLOV.PK,2001,1,1,1
DLOV.PK,2002,0,0,0
DLOV.PK,2003,1,1,0
DLOV.PK,2004,0,0,0
DLOV.PK,2005,0,0,0
DLOV.PK,2006,0,0,0
DLOV.PK,2007,1,1,1
DLOV.PK,2008,1,1,1
DLOV.PK,2009,0,0,0
DLOV.PK,2010,1,1,0
DLOV.PK,2011,1,1,1
DLOV.PK,2012,0,0,0
DLOV.PK,2013,0,0,0
DLOV.PK,2014,0,0,0
DLOV.PK,2015,0,0,0
DLOV.PK,2016,0,0,0
AVVH.PK,1998,0,0,0
AVVH.PK,1999,0,0,0
AVVH.PK,2000,0,0,0
AVVH.PK,2001,0,0,0
AVVH.PK,2002,0,0,0
AVVH.PK,2003,0,0,0
AVVH.PK,2004,0,0,0
AVVH.PK,2005,0,0,0
AVVH.PK,2006,1,1,1
AVVH.PK,2007,0,0,0
AVVH.PK,2008,0,0,0
AVVH.PK,2009,1,1,1
AVVH.PK,2010,1,1,1
AVVH.PK,2011,0,0,0
AVVH.PK,2012,0,0,0
AVVH.PK,2013,0,0,0
AVVH.PK,2014,0,0,0
AVVH.PK,2015,0,0,0
AVVH.PK,2016,0,0,0
IEVM.PK,1998,0,0,0
IEVM.PK,1999,0,0,0
IEVM.PK,2000,0,0,0
IEVM.PK,2001,0,0,0
IEVM.PK,2002,0,0,0
IEVM.PK,2003,0,0,0
IEVM.PK,2004,0,0,0
IEVM.PK,2005,1,0,0
IEVM.PK,2006,1,1,0
IEVM.PK,2007,0,0,0
IEVM.PK,2008,0,0,0
IEVM.PK,2009,0,0,0
IEVM.PK,2010,0,0,0
IEVM.PK,2011,0,0,0
IEVM.PK,2012,1,0,0
IEVM.PK,2013,1,1,0
IEVM.PK,2014,0,0,0
IEVM.PK,2015,0,0,0
IEVM.PK,2016,0,0,0
PHBR.PK,1998,0,0,0
PHBR.PK,1999,0,0,0
PHBR.PK,2000,0,0,0
PHBR.PK,2001,0,0,0
PHBR.PK,2002,0,0,0
PHBR.PK,2003,0,0,0
PHBR.PK,2004,0,0,0
PHBR.PK,2005,0,0,0
PHBR.PK,2006,0,0,0
PHBR.PK,2007,0,0,0
PHBR.PK,2008,0,0,0
PHBR.PK,2009,0,0,0
PHBR.PK,2010,0,0,0
PHBR.PK,2011,0,0,0
PHBR.PK,2012,0,0,0
PHBR.PK,2013,0,0,0
PHBR.PK,2014,0,0,0
PHBR.PK,2015,0,0,0
PHBR.PK,2016,0,0,0
TQLA.PK,1998,0,0,0
TQLA.PK,1999,0,0,0
TQLA.PK,2000,0,0,0
TQLA.PK,2001,0,0,0
TQLA.PK,2002,0,0,0
TQLA.PK,2003,0,0,0
TQLA.PK,2004,0,0,0
TQLA.PK,2005,0,0,0
TQLA.PK,2006,0,0,0
TQLA.PK,2007,0,0,0
TQLA.PK,2008,0,0,0
TQLA.PK,2009,0,0,0
TQLA.PK,2010,0,0,0
TQLA.PK,2011,0,0,0
TQLA.PK,2012,0,0,0
TQLA.PK,2013,0,0,0
TQLA.PK,2014,1,0,0
TQLA.PK,2015,0,0,0
TQLA.PK,2016,0,0,0
WTCG.PK,1998,0,0,0
WTCG.PK,1999,0,0,0
WTCG.PK,2000,0,0,0
WTCG.PK,2001,0,0,0
WTCG.PK,2002,0,0,0
WTCG.PK,2003,0,0,0
WTCG.PK,2004,0,0,0
WTCG.PK,2005,0,0,0
WTCG.PK,2006,0,0,0
WTCG.PK,2007,0,0,0
WTCG.PK,2008,0,0,0
WTCG.PK,2009,0,0,0
WTCG.PK,2010,0,0,0
WTCG.PK,2011,1,1,0
WTCG.PK,2012,0,0,0
WTCG.PK,2013,0,0,0
WTCG.PK,2014,0,0,0
WTCG.PK,2015,1,1,1
