year;ric
2008;GIGL.PK
2013;EVSV.PK
2014;EVSV.PK
2005;DEMO.PK
2012;DEMO.PK
2014;DEMO.PK
2002;TRBD.PK
2012;TRBD.PK
2004;WSHE.PK
2005;WSHE.PK
2006;WSHE.PK
2013;WSHE.PK
2014;WSHE.PK
2015;WSHE.PK
2016;WSHE.PK
2002;TIXC.PK
2008;TIXC.PK
2009;TIXC.PK
2011;TIXC.PK
2001;AHIX.PK
2005;AHIX.PK
2007;AHIX.PK
1998;AEGG.PK
1999;AEGG.PK
2016;AEGG.PK
2000;DYNE.PK
2001;DYNE.PK
2002;DYNE.PK
2005;DYNE.PK
2006;DYNE.PK
2015;NUMD.PK
2008;CRWG.PK
2016;CRWG.PK
2012;WRIT.PK
2006;PEGX.PK
2007;PEGX.PK
2008;PEGX.PK
2009;PEGX.PK
2010;PEGX.PK
2013;PEGX.PK
2014;PEGX.PK
2015;PEGX.PK
2015;BPSR.PK
2012;PMPG.PK
2013;PMPG.PK
2014;TTCM.PK
1998;YTY.V
2002;YTY.V
2010;YTY.V
2009;ZAAP.PK
2010;ZAAP.PK
2011;ZAAP.PK
1998;VASO.PK
2008;HEWA.PK
2011;HEWA.PK
2014;SFIV.PK
2015;AHCP.PK
2016;AHCP.PK
2015;CETH.PK
2016;ARCK.PK
2013;WSTM.PK
2016;WSTM.PK
2013;NGMC.PK
2014;NGMC.PK
2016;NGMC.PK
2014;CTBO.PK
2003;OML.V
2014;LOGX.PK
1998;NOVC.PK
1999;NOVC.PK
2000;NOVC.PK
2001;NOVC.PK
2003;NOVC.PK
2004;NOVC.PK
2005;NOVC.PK
2006;NOVC.PK
2009;NOVC.PK
2012;NOVC.PK
2013;NOVC.PK
2014;NOVC.PK
2016;NOVC.PK
2010;APC.V
1999;LSCG.PK
2008;LSCG.PK
2015;APPO.PK
2006;KANP.PK
2007;KANP.PK
2016;NXNN.PK
2016;HCEI.PK
2014;ACRT.PK
2015;ACRT.PK
2009;PCTL.PK
2015;PCTL.PK
2008;PRLX.PK
2009;PRLX.PK
2011;PRLX.PK
2012;BUKS.PK
2013;BUKS.PK
2002;EVGI.PK
1998;RDGA.PK
2010;OMNT.PK
2011;OMNT.PK
2012;OMNT.PK
2009;GLNS.PK
2013;GLNS.PK
2015;GLNS.PK
2011;BDCO.PK
2015;BDCO.PK
2003;PSSR.PK
2004;PSSR.PK
2006;PSSR.PK
2007;PSSR.PK
2012;GID.AX
2014;ESGI.PK
2003;PWCO.PK
2005;PWCO.PK
2016;SMGI.PK
2009;USNU.PK
2010;USNU.PK
2016;USNU.PK
2013;ARAT.PK
2013;GRLD.PK
2016;JUHL.PK
2012;SURP.PK
2016;ECPN.PK
2004;BWTL.PK
2005;BWTL.PK
2011;SPDL.PK
2008;VNUE.PK
1999;MDSYF.PK
2000;MDSYF.PK
2007;MDSYF.PK
2008;MDSYF.PK
2011;MDSYF.PK
2012;MDSYF.PK
2010;SORT.PK
2005;PAYD.PK
2010;PAYD.PK
1998;DTGI.PK
1999;DTGI.PK
2000;DTGI.PK
2001;DTGI.PK
2012;DTGI.PK
2009;RHNO.PK
2013;RHNO.PK
2015;RHNO.PK
2016;RHNO.PK
2010;RLBD.PK
2016;FBEC.PK
2000;OMCM.PK
2008;SKVI.PK
2004;AVEW.PK
2005;AVEW.PK
2006;AVEW.PK
1998;AUSI.PK
2013;AUSI.PK
2008;LOGQ.PK
2010;GNF.V
2012;GNF.V
2013;RJDG.PK
2016;RJDG.PK
2016;FTXP.PK
2003;LKAI.PK
2016;PXYN.PK
2010;SGM.V
2015;XCLL.PK
2011;CTDT.PK
2006;ONVC.PK
2007;ONVC.PK
2009;ONVC.PK
2016;AVLP.PK
2009;DYNR.PK
2013;DYNR.PK
2016;DYNR.PK
2006;NTWN.PK
2008;STLT.PK
2005;MIHI.PK
2007;MIHI.PK
2008;MIHI.PK
2016;BKIT.PK
2008;ETNI.PK
2009;ETNI.PK
2010;ETNI.PK
2011;ETNI.PK
2012;ETNI.PK
2013;ETNI.PK
2014;ETNI.PK
2015;ETNI.PK
2016;ETNI.PK
2001;PCSV.PK
2014;PCSV.PK
2008;HMX.V
2010;HMX.V
2001;FALC.PK
2006;PXFG.PK
2008;PXFG.PK
2009;PXFG.PK
2008;TBLZ.PK
2011;TBLZ.PK
2011;LCTC.PK
1998;EDCI.PK
2003;EDCI.PK
2004;EDCI.PK
2005;EDCI.PK
2006;EDCI.PK
2010;EDCI.PK
2011;EDCI.PK
2012;EDCI.PK
2013;EDCI.PK
2016;ORHK.PK
1998;ESMC.PK
1999;ESMC.PK
2007;ESMC.PK
2008;ESMC.PK
2010;ESMC.PK
2015;ESMC.PK
2002;TMBXF.PK
2005;TMBXF.PK
2007;TMBXF.PK
2013;TMBXF.PK
2015;TMBXF.PK
2004;DRSV.PK
2008;DRSV.PK
2010;DRSV.PK
2013;ISRB.PK
2014;ISRB.PK
2015;ISRB.PK
2016;ISRB.PK
2007;GSPH.PK
2003;PRZM.PK
2011;PRZM.PK
2008;CBDX.PK
2010;CBDX.PK
2012;MBLC.PK
2015;RASP.PK
1998;MFCO.PK
1999;MFCO.PK
2000;MFCO.PK
2001;MFCO.PK
2002;MFCO.PK
2003;MFCO.PK
2004;MFCO.PK
2005;MFCO.PK
2006;MFCO.PK
2007;MFCO.PK
2008;MFCO.PK
2009;MFCO.PK
2010;MFCO.PK
2011;MFCO.PK
2012;MFCO.PK
2013;MFCO.PK
2014;MFCO.PK
2015;MFCO.PK
2016;MFCO.PK
2014;STWC.PK
2015;STWC.PK
2006;TIRTZ.PK
2003;NPWZ.PK
2001;ALYED.PK
2002;ALYED.PK
2010;ALYED.PK
2011;ALYED.PK
2015;ALYED.PK
2011;MLFB.PK
2002;VAPR.PK
2015;BMXC.PK
2002;MDIT.PK
2013;MDIT.PK
2011;GRSU.PK
2015;GRSU.PK
2008;ATPT.PK
2015;INOL.PK
2014;HALB.PK
2000;SMDM.PK
2001;SMDM.PK
2006;SMDM.PK
1998;PTSC.PK
2001;PTSC.PK
2002;PTSC.PK
2010;PTSC.PK
2000;GPXM.PK
2004;GPXM.PK
2005;GPXM.PK
2010;GPXM.PK
2011;GPXM.PK
2015;RIGH.PK
2013;CRVW.PK
2001;CGNH.PK
2005;FTCY.PK
2007;FTCY.PK
2011;FTCY.PK
2013;FTCY.PK
2007;SRSG.PK
2008;SRSG.PK
2011;MLHC.PK
2013;MLHC.PK
2000;INVT.PK
2001;INVT.PK
2006;INVT.PK
2008;INVT.PK
2011;INVT.PK
2013;INVT.PK
2000;RBCL.PK
2002;RBCL.PK
2003;RBCL.PK
2004;RBCL.PK
2005;RBCL.PK
2006;RBCL.PK
2016;ONCX.PK
2012;SNEY.PK
2013;SNEY.PK
2009;BLIAQ.PK
2010;BLIAQ.PK
2011;BLIAQ.PK
2012;BLIAQ.PK
2013;BLIAQ.PK
2014;BLIAQ.PK
2005;INTO.PK
2007;INTO.PK
2009;INTO.PK
2015;INTO.PK
2011;RBCF.PK
2012;RBCF.PK
2013;RBCF.PK
2014;RBCF.PK
2015;RBCF.PK
1998;MACE.PK
1999;MACE.PK
2003;MACE.PK
2004;MACE.PK
2005;MACE.PK
2006;MACE.PK
2007;MACE.PK
2008;MACE.PK
2009;MACE.PK
2014;MACE.PK
2013;SWHI.PK
2014;SLVH.PK
2007;UNSI.PK
2015;UNSI.PK
2003;DVLY.PK
2014;EYTH.PK
2006;HBRM.PK
2007;HBRM.PK
2005;XDSL.PK
2006;XDSL.PK
2007;XDSL.PK
2010;XDSL.PK
2014;XDSL.PK
2016;XDSL.PK
2014;LDHL.PK
2003;HTSC.PK
2015;HTSC.PK
2016;HTSC.PK
2015;VIVK.PK
2016;VIVK.PK
2001;PENC.PK
2004;PENC.PK
2005;PENC.PK
2013;PENC.PK
2013;BYIN.PK
2014;BKKN.PK
2004;KFG.V
2005;KFG.V
2004;MEDT.PK
2012;GVCM.PK
2008;LUVU.PK
2010;LUVU.PK
1999;CTTC.PK
2001;CTTC.PK
2003;PGNT.PK
2004;PGNT.PK
2012;PGNT.PK
2016;GEGI.PK
2014;NGBL.PK
2015;NGBL.PK
2010;MTST.PK
2013;ADGL.PK
2011;AQSP.PK
2015;AAPT.PK
2008;FBX.V
2011;FBX.V
2014;RMSL.PK
1999;LTFD.PK
2000;LTFD.PK
2005;LTFD.PK
2011;LTFD.PK
2007;APCX.PK
2008;APCX.PK
2009;APCX.PK
2014;APCX.PK
2009;IPTK.PK
2003;TRUU.PK
2016;PTEO.PK
2005;APVS.PK
2012;FOSI.PK
2013;FOSI.PK
2005;HDVY.PK
2012;DDRI.PK
2014;DDRI.PK
1998;TGR.V
2008;TGR.V
2007;SKAS.PK
2012;SKAS.PK
2014;SKAS.PK
2012;STCC.PK
2014;STCC.PK
2016;JBCT.PK
2011;NBRI.PK
2015;ECRD.PK
2009;OSTO.PK
2010;OSTO.PK
2009;ITKH.PK
2015;MMTC.PK
2009;EXPL.PK
2013;EXPL.PK
2009;ATMS.PK
2016;BFLS.PK
1999;KGHI.PK
2000;KGHI.PK
2001;KGHI.PK
2002;KGHI.PK
2016;KGHI.PK
2007;PWVI.PK
2012;ITNF.PK
1999;CCOM.PK
2000;CCOM.PK
2004;CCOM.PK
2006;ITOX.PK
2003;NMXS.PK
2005;NMXS.PK
1999;BEGI.PK
2002;BEGI.PK
2000;ARWD.PK
2001;ARWD.PK
2003;ARWD.PK
2004;ARWD.PK
2010;ARWD.PK
2011;ARWD.PK
2004;RLBY.PK
2005;RLBY.PK
2006;RLBY.PK
2007;VSPC.PK
2008;VSPC.PK
2011;VSPC.PK
2007;WISH.PK
2008;WISH.PK
2006;NXCN.PK
2011;CRWE.PK
2012;BOGN.PK
2011;MLER.PK
2005;URBT.PK
2010;CBEV.PK
2011;CBEV.PK
2014;CBEV.PK
2014;SYUP.PK
2015;SYUP.PK
1998;FPPP.PK
2003;FPPP.PK
1999;AIVN.PK
2001;AIVN.PK
2003;AIVN.PK
2015;AIVN.PK
2014;GPIW.PK
2015;PGRD.PK
2016;PGRD.PK
2012;CXBS.PK
2006;GRVE.PK
2010;GRVE.PK
2012;SIGL.PK
2013;SIGL.PK
2014;SIGL.PK
2010;LOGL.PK
2014;LOGL.PK
2016;LOGL.PK
2011;TALR.PK
2014;TALR.PK
2016;TALR.PK
2014;NWMH.PK
2012;ASZP.PK
2016;ASZP.PK
2016;XSPT.PK
2015;PROP.PK
2008;MAMP.PK
2011;CCOP.PK
2001;AACS.PK
2002;AACS.PK
2003;AACS.PK
2010;AACS.PK
2013;AACS.PK
2016;AACS.PK
2004;PTIX.PK
2010;SMME.PK
2011;SMME.PK
2012;SMME.PK
2009;LMNK.PK
2011;LMNK.PK
2003;TVTV.PK
2005;TVTV.PK
2006;TVTV.PK
2012;TVTV.PK
1999;FNCX.PK
2002;FNCX.PK
2003;FNCX.PK
2005;FNCX.PK
2016;FNCX.PK
2001;MUSS.PK
2002;MUSS.PK
1999;LBL.V
2004;LBL.V
2005;LBL.V
2011;LBL.V
2008;BRGO.PK
2013;PTAM.PK
2002;IGOI.PK
2007;IGOI.PK
2008;IGOI.PK
2009;IGOI.PK
1998;APNI.PK
1999;APNI.PK
2002;APNI.PK
2003;APNI.PK
2008;APNI.PK
2010;APNI.PK
2013;APNI.PK
2013;BNTT.PK
2011;SLNM.PK
2012;SLNM.PK
2006;FTEG.PK
2007;RYMM.PK
2010;RYMM.PK
2015;RYMM.PK
2008;EHSK.PK
2014;EHSK.PK
2005;ATRM.PK
2006;ATRM.PK
2013;ATRM.PK
2014;ATRM.PK
2001;ABMC.PK
2016;AWAW.PK
2012;PRTT.PK
2016;ITNS.PK
2007;FHRT.PK
2008;FHRT.PK
2011;FHRT.PK
2002;TNLX.PK
2003;TNLX.PK
2004;TNLX.PK
2006;TNLX.PK
2007;TNLX.PK
2011;TNLX.PK
2010;CPKA.PK
2000;HKNI.PK
2001;HKNI.PK
2002;HKNI.PK
2007;HKNI.PK
2008;HKNI.PK
2013;HKNI.PK
2008;CRXM.PK
2009;CRXM.PK
2013;CRXM.PK
2015;CRXM.PK
2003;BWMG.PK
2013;BWMG.PK
2014;XBOR.PK
2011;GSAC.PK
2011;GOGR.PK
2010;ERGO.PK
2011;VGLS.PK
2012;VGLS.PK
2015;VGLS.PK
2003;TRCK.PK
2004;TRCK.PK
2005;TRCK.PK
2006;TRCK.PK
2007;TRCK.PK
2012;TRCK.PK
2016;EATR.PK
2014;TKCI.PK
2015;TKCI.PK
2016;TKCI.PK
2011;BNXR.PK
2011;ROKR.PK
2012;FCCN.PK
2007;NMEX.PK
2011;NXFI.PK
2016;NXFI.PK
2012;TMPS.PK
1999;AASP.PK
2000;AASP.PK
2003;AASP.PK
2004;AASP.PK
2015;AASP.PK
2000;AMTY.PK
2001;AMTY.PK
2000;GERS.PK
2003;GERS.PK
2005;GERS.PK
2006;GERS.PK
2007;GERS.PK
2008;GERS.PK
2009;GERS.PK
2010;GERS.PK
2011;GERS.PK
2016;GERS.PK
2013;CNCG.PK
2015;CNCG.PK
2015;PGAS.PK
2016;PGAS.PK
2015;CWRL.PK
2016;CWRL.PK
2009;ICNN.PK
2010;EFTB.PK
2011;EFTB.PK
2014;EFTB.PK
2002;KRFG.PK
2011;FRZT.PK
2014;HADV.PK
2010;SVTE.PK
2011;SVTE.PK
2001;MCET.PK
2007;MCET.PK
2016;JOEY.PK
2002;ANMP.PK
2003;ANMP.PK
2008;ANMP.PK
2009;ANMP.PK
2011;ECIGQ.PK
2014;ECIGQ.PK
2012;IGNT.PK
2013;IGNT.PK
2001;CAPS.PK
2002;CAPS.PK
2007;SRTI.PK
2008;SRTI.PK
2009;SRTI.PK
2010;SRTI.PK
2013;SRTI.PK
2014;SRTI.PK
1999;ZCOM.PK
2012;ZCOM.PK
2014;GSPT.PK
2007;HLWD.PK
1998;CHMP.PK
2010;CHMP.PK
2011;CHMP.PK
2012;CHMP.PK
2013;CHMP.PK
2014;CHMP.PK
1998;RUN.V
2005;RUN.V
2006;RUN.V
2008;RUN.V
2010;RUN.V
2011;RUN.V
2010;FIND.PK
2013;FIND.PK
2012;FULO.PK
2016;FULO.PK
2007;SEEK.PK
2009;SEEK.PK
2008;ECCE.PK
2009;ECCE.PK
2014;ECCE.PK
2012;DCDC.PK
2011;SNNC.PK
2011;SUIC.PK
2012;SUIC.PK
2013;SUIC.PK
2016;SUIC.PK
2016;MBDE.PK
2008;LSTG.PK
2010;MMRF.PK
2015;IMTO.PK
2016;AFGC.PK
2012;FUGI.PK
2009;PTLF.PK
2009;DLTI.PK
2004;EPOR.PK
2010;EPOR.PK
2011;EPOR.PK
2012;EPOR.PK
2015;EPOR.PK
2016;EPOR.PK
2014;FFLO.PK
2012;USDF.PK
2006;GRLF.PK
2003;ORGN.PK
2004;ORGN.PK
2006;ORGN.PK
2007;ORGN.PK
2009;ORGN.PK
2011;ORGN.PK
2014;ORGN.PK
2013;FDMF.PK
1998;CMRO.PK
1999;CMRO.PK
2000;CMRO.PK
2002;CMRO.PK
2003;CMRO.PK
2008;CMRO.PK
2009;COQ.V
2012;COQ.V
2014;COQ.V
2005;MTWD.PK
2010;MTWD.PK
2013;MTWD.PK
2015;MTWD.PK
2014;CTBG.PK
2003;SIII.PK
2005;SIII.PK
2006;SIII.PK
2012;SIII.PK
2008;FMBV.PK
2010;FMBV.PK
2007;DBRM.PK
2008;DBRM.PK
2015;DBRM.PK
2016;DBRM.PK
2000;LPTC.PK
2016;ANAV.PK
2008;UNGS.PK
2009;UNGS.PK
2010;UNGS.PK
2011;UNGS.PK
2013;WMTN.PK
1998;LTRE.PK
2003;LTRE.PK
2004;LTRE.PK
2005;LTRE.PK
2014;LTRE.PK
2014;EXCC.PK
2003;HIRU.PK
2015;EVTP.PK
2009;TPAC.PK
2001;PRLE.PK
2002;PRLE.PK
2005;PRLE.PK
1999;AOXY.PK
2003;AOXY.PK
2013;AOXY.PK
2014;AOXY.PK
2016;AOXY.PK
2007;SIML.PK
2015;SIML.PK
2012;ISLV.PK
2013;ISLV.PK
2001;PDNLB.PK
2002;PDNLB.PK
2003;PDNLB.PK
2004;PDNLB.PK
2005;PDNLB.PK
2008;PDNLB.PK
2009;PDNLB.PK
2010;PDNLB.PK
2011;PDNLB.PK
2012;PDNLB.PK
2015;PDNLB.PK
2004;SNSGF.PK
2008;SNSGF.PK
2015;BLTO.PK
1999;TRKK.PK
2001;TRKK.PK
2004;TRKK.PK
2005;TRKK.PK
2008;TRKK.PK
2009;TRKK.PK
2014;TRKK.PK
2013;CAHI.PK
2014;CAHI.PK
2009;ITDN.PK
2010;ITDN.PK
1998;IMCI.PK
2001;IMCI.PK
2002;IMCI.PK
2003;IMCI.PK
2012;IMCI.PK
2015;NEIK.PK
2014;EGTK.PK
2007;AHNR.PK
2009;AHNR.PK
2012;MEME.PK
2011;IMLE.PK
2005;NACG.PK
2009;NACG.PK
2015;NACG.PK
2012;TRGM.PK
2003;ERMS.PK
2011;ERMS.PK
2015;PWON.PK
2016;PWON.PK
2001;AMIN.PK
2005;AMIN.PK
2006;AMIN.PK
2007;AMIN.PK
2008;AMIN.PK
2009;AMIN.PK
2010;AMIN.PK
2012;AMIN.PK
2014;AMIN.PK
2016;AMIN.PK
2008;SCRH.PK
2011;SCRH.PK
2000;ARET.PK
2003;ARET.PK
2007;ARET.PK
2011;ARET.PK
2012;ARET.PK
2013;ONOV.PK
2012;JFGI.PK
2014;CPPD.PK
2015;CPPD.PK
2000;CRMZ.PK
2013;CRMZ.PK
2015;CRMZ.PK
2013;YBAO.PK
2014;YBAO.PK
2015;YBAO.PK
2016;YBAO.PK
2015;AVTO.PK
2009;TNEN.PK
2012;CLNP.PK
2011;CNXS.PK
2012;CNXS.PK
2013;CNXS.PK
2013;GRAS.PK
1999;HAUP.PK
2005;HAUP.PK
2007;HAUP.PK
2008;HAUP.PK
1999;BRS.V
2014;BRS.V
1998;TMED.PK
2003;TMED.PK
2001;CICN.PK
2004;IFNY.PK
2005;IFNY.PK
2009;IFNY.PK
2010;IFNY.PK
2012;IMKI.PK
2015;RGNP.PK
2015;PTSS.PK
2008;IDVC.PK
2010;IDVC.PK
2013;IDVC.PK
2015;IDVC.PK
2008;TGRO.PK
2010;TGRO.PK
2016;MTVX.PK
2015;GASE.PK
2016;GASE.PK
2012;EPXY.PK
2004;VIDE.PK
2009;VIDE.PK
2012;VIDE.PK
2015;VIDE.PK
2002;NEOM.PK
2005;NEOM.PK
2007;NEOM.PK
2008;NEOM.PK
2009;NEOM.PK
2016;NEOM.PK
2011;LFAP.PK
2014;LFAP.PK
2000;GARB.PK
2006;GARB.PK
2011;GARB.PK
2013;GARB.PK
2003;HGPI.PK
2004;HGPI.PK
2007;HGPI.PK
2008;HGPI.PK
2009;HGPI.PK
2010;HGPI.PK
2012;HGPI.PK
2013;HGPI.PK
2014;ISAT.PK
2007;EAUI.PK
2009;EAUI.PK
2011;EAUI.PK
2000;DHCC.PK
2016;DHCC.PK
2009;TDCH.PK
2016;TDCH.PK
2008;HHER.PK
2010;HHER.PK
2013;HHER.PK
2014;HHER.PK
2011;FCGD.PK
2003;BMIN.PK
2004;BMIN.PK
2005;BMIN.PK
2001;SBSAA.PK
2007;FBER.PK
2013;PFND.PK
2007;SKVY.PK
2008;SKVY.PK
2009;SKVY.PK
2007;IFAM.PK
2009;DGDM.PK
2002;LTTC.PK
2005;LTTC.PK
2006;LTTC.PK
2014;LTTC.PK
2013;BMSN.PK
2015;BMSN.PK
2015;SIPN.PK
2016;SIPN.PK
2011;FNON.PK
2013;FNON.PK
2016;LGYV.PK
2015;RTBC.PK
2016;RTBC.PK
1999;LMSC.PK
2003;LMSC.PK
2006;LMSC.PK
2007;LMSC.PK
2009;LMSC.PK
2010;LMSC.PK
2011;LMSC.PK
2012;LMSC.PK
2002;ONSM.PK
1999;PVSP.PK
2000;PVSP.PK
2001;PVSP.PK
2002;PVSP.PK
2007;PVSP.PK
2008;PVSP.PK
2015;PVSP.PK
2008;ABVG.PK
2008;SYNJ.PK
2010;SYNJ.PK
2011;SYNJ.PK
2012;SYNJ.PK
2013;SYNJ.PK
2003;CYDI.PK
2004;CYDI.PK
2011;GRNE.PK
2007;ANSU.PK
2011;ANSU.PK
2014;ANSU.PK
2015;ANSU.PK
2010;SGOO.PK
2009;PSRU.PK
2016;PSRU.PK
2011;IMJX.PK
2015;IMJX.PK
2016;IMJX.PK
2005;CEVE.PK
2007;VYEY.PK
2010;VYEY.PK
2013;VYEY.PK
2010;QTXB.PK
2007;INBP.PK
2009;INBP.PK
2010;INBP.PK
2001;PDMI.PK
2003;PDMI.PK
2009;PDMI.PK
2010;PDMI.PK
2013;PDMI.PK
2015;EVOA.PK
2010;TACI.PK
2015;MNMT.PK
2009;PTSXQ.PK
2010;PTSXQ.PK
2015;PTSXQ.PK
2015;ENZC.PK
2011;MHYS.PK
2000;RGBD.PK
2004;TRLI.PK
2008;AMIH.PK
2009;AMIH.PK
2011;AMIH.PK
2015;AMIH.PK
1998;GTHR.PK
2000;GTHR.PK
2001;GTHR.PK
2002;GTHR.PK
2003;GTHR.PK
2006;GTHR.PK
2007;GTHR.PK
2008;GTHR.PK
2016;RESS.PK
2016;DSOL.PK
2016;KWIT.PK
2016;EFSH.PK
2016;SLLV.PK
2010;KBPH.PK
2015;LKCRU.PK
2009;ABENU.PK
2010;BTZO.PK
2013;BTZO.PK
2013;HKBT.PK
2014;SPAG.PK
2015;ESCU.PK
2010;PTSH.PK
2012;PTSH.PK
2013;PTSH.PK
2008;TWSI.PK
2009;TWSI.PK
2011;TWSI.PK
2012;TWSI.PK
2013;TWSI.PK
2010;GGWY.PK
2011;GGWY.PK
2014;GGWY.PK
1999;UNDT.PK
2001;UNDT.PK
2002;UNDT.PK
2013;UNDT.PK
2010;RRRI.PK
2014;HCGI.PK
2004;AMSU.PK
2006;AMSU.PK
2015;AMSU.PK
1998;WAYS.PK
2005;WAYS.PK
2014;WAYS.PK
2015;WAYS.PK
2014;DOMEN.ST
2007;PHA.PS
2008;PHA.PS
2010;PHA.PS
2011;PHA.PS
2013;PHA.PS
2014;PHA.PS
2016;PHA.PS
2014;IFDh.V
2016;IFDh.V
2015;ONh.V
2016;ONh.V
2016;MMD.WA
2005;EDMCQ.PK
2015;EDMCQ.PK
2016;EDMCQ.PK
1998;CVOVQ.PK
2000;CVOVQ.PK
2001;CVOVQ.PK
2002;CVOVQ.PK
2003;CVOVQ.PK
2005;CVOVQ.PK
2006;CVOVQ.PK
2007;CVOVQ.PK
2010;CVOVQ.PK
2011;CVOVQ.PK
2012;CVOVQ.PK
2013;CVOVQ.PK
2014;CVOVQ.PK
2015;CVOVQ.PK
1998;CBRI.PK
1999;CBRI.PK
2009;CBRI.PK
2010;CBRI.PK
2011;CBRI.PK
2012;CBRI.PK
2013;CBRI.PK
2014;CBRI.PK
2005;ESINQ.PK
2010;PRVU.PK
2011;PRVU.PK
2013;PRVU.PK
2010;ROWC.PK
2011;ROWC.PK
2013;ROWC.PK
2014;ROWC.PK
2015;ROWC.PK
2004;PTBTQ.PK
2005;PTBTQ.PK
2006;PTBTQ.PK
2007;PTBTQ.PK
2009;PTBTQ.PK
2010;PTBTQ.PK
2012;FFPM.PK
2013;FFPM.PK
2014;FFPM.PK
2015;FFPM.PK
2016;FFPM.PK
2005;SPDC.PK
2006;SPDC.PK
2008;SPDC.PK
2009;SPDC.PK
2010;SPDC.PK
2011;SPDC.PK
2012;SPDC.PK
2014;SPDC.PK
2015;SPDC.PK
2016;JAGR.PK
2009;CDVIQ.PK
2015;CDVIQ.PK
2007;PLNTQ.PK
2008;PLNTQ.PK
2012;PLNTQ.PK
2013;PLNTQ.PK
2007;SBAY.PK
2010;SBAY.PK
2011;SBAY.PK
2013;SBAY.PK
2016;SBAY.PK
2011;BBAL.PK
2013;BBAL.PK
2014;BBAL.PK
2012;ATPL.PK
2015;ATPL.PK
2016;ATPL.PK
2011;RDDC.PK
2012;RDDC.PK
2011;CNDL.PK
2012;CNDL.PK
2014;CNDL.PK
2015;CNDL.PK
2016;CNDL.PK
2009;SGRZ.PK
2010;SGRZ.PK
2011;SGRZ.PK
2012;SGRZ.PK
2013;SGRZ.PK
2014;SGRZ.PK
2016;DJSP.PK
2011;SIMC.PK
2012;SIMC.PK
2015;USLQ.PK
2016;USLQ.PK
2011;CRRSQ.PK
2012;CRRSQ.PK
2013;CRRSQ.PK
2014;CRRSQ.PK
2015;CRRSQ.PK
2016;UCPC.PK
2015;LNKE.PK
2016;LNKE.PK
2012;GNMP.PK
2013;GNMP.PK
2014;GNMP.PK
2014;IPAH.PK
2016;IPAH.PK
2005;UNMG.PK
2007;UNMG.PK
2008;UNMG.PK
2009;UNMG.PK
2011;UNMG.PK
2012;UNMG.PK
2014;IYXI.PK
2015;IYXI.PK
2005;LTEC.PK
2008;LTEC.PK
2011;LTEC.PK
2012;LTEC.PK
2009;AAIR.PK
2015;AAIR.PK
2016;AAIR.PK
2011;ABLE.PK
2012;ABLE.PK
2013;ABLE.PK
2013;PHLH.PK
2015;PHLH.PK
2016;PHLH.PK
2008;DLIAQ.PK
2009;DLIAQ.PK
2010;DLIAQ.PK
2011;DLIAQ.PK
2015;DLIAQ.PK
2006;AFFMQ.PK
2010;AFFMQ.PK
2011;AFFMQ.PK
2015;AFFMQ.PK
2013;LATX.PK
2016;LATX.PK
2011;EVCI.PK
2012;EVCI.PK
2014;ORNHQ.PK
2015;ORNHQ.PK
2016;ORNHQ.PK
2016;CGDI.PK
2006;ISON.PK
2014;ISON.PK
2015;ISON.PK
2011;PUDA.PK
2014;PUDA.PK
1998;TBACQ.PK
2013;TBACQ.PK
2009;RUNI.PK
2010;RUNI.PK
2011;RUNI.PK
2013;RUNI.PK
2014;RUNI.PK
2015;RUNI.PK
2006;AHAG.PK
2007;AHAG.PK
2010;AHAG.PK
2012;AHAG.PK
2013;AHAG.PK
2015;AHAG.PK
2016;AHAG.PK
2009;ASCBQ.PK
2016;ASCBQ.PK
2004;CCTR.PK
2006;CCTR.PK
2007;CCTR.PK
2011;CCTR.PK
1998;KIDBQ.PK
1999;KIDBQ.PK
2010;KIDBQ.PK
2011;KIDBQ.PK
2013;KIDBQ.PK
2002;NMSCA.PK
2012;PCGR.PK
2013;PCGR.PK
2014;PCGR.PK
2009;FBCE.PK
2010;FBCE.PK
2013;FBCE.PK
2014;FBCE.PK
2010;DLPX.PK
2014;DLPX.PK
2015;DLPX.PK
2016;DLPX.PK
2014;PACC.PK
2015;PACC.PK
2015;HABK.PK
2016;HABK.PK
2014;IRIG.PK
2010;LWSL.PK
2011;LWSL.PK
2011;GCPL.PK
2013;GCPL.PK
2014;GCPL.PK
2015;GCPL.PK
2016;GCPL.PK
2016;POPM.PK
2012;TMCV.PK
2013;TMCV.PK
2012;QSYSQ.PK
2008;EFTI.PK
2009;EFTI.PK
2010;EFTI.PK
2011;EFTI.PK
2015;EFTI.PK
2016;EFTI.PK
2000;HSTG.PK
2001;HSTG.PK
2002;HSTG.PK
2003;HSTG.PK
2005;HSTG.PK
2006;HSTG.PK
2007;HSTG.PK
2015;KARE.PK
2016;KARE.PK
2013;NTPL.PK
2014;NTPL.PK
2015;NTPL.PK
2016;NTPL.PK
2013;GNPR.PK
2009;HCLC.PK
2013;REXLQ.PK
2014;REXLQ.PK
2013;PSTRQ.PK
2014;PSTRQ.PK
2015;PSTRQ.PK
2016;PSTRQ.PK
2009;JACO.PK
2011;JACO.PK
2012;JACO.PK
2004;FABU.PK
2015;FABU.PK
2011;RPFG.PK
2012;RPFG.PK
2013;RPFG.PK
2014;RPFG.PK
2013;PRXM.PK
2014;PRXM.PK
2015;PRXM.PK
2015;OFSI.PK
2013;MSSI.PK
2016;MSSI.PK
